Comments,Label
 gaaju koodhi adhu vussu da,0
 ithumari alungala sumava thali vekuranga        ,0
 ithunga yen ippud alaithunga kaasuku poi ulaichu sapdunga   ngalaaa elllam eppud ukkanthu vedikkai pakkuthunge paruu chiii  pavam antha vayasaanavaru   cha,0
 neenga sathikarathuu night       pm na pathuirkaa madam in nelson manikam road la,0
 good tamil channel pichchakari pachchai thayvidiyaa mundaikku pirandha   dhevudiyaa mavan dhanasekar ungomma aids vandhu pootaalamay di    ,0
 muruganantham  g nanum ungala madhiri dha nenacha bro but they are fake trans unmayana trans vera level,0
 good tamil channel  ada muttaa pundai mavalay tasmacla fullaa kudichchutu mattaiyaaitiyaa unakkaydhuda sunni nee oru ali  un   pundaiyai neeye thottu paaru  mappu irangidum    ,0
 evalunga   nu confirm panitanga thrvidiya pullanga,0
 police keta police ah kalaichruvanga transchendar,0
 sava adiga indha nayegalae thirunagai bastard s,0
 io samy  kitta maatuna summa vituvangala,0
 venkat raman thirunangaigal samoogathin avamanam appadinu oru book irukku atha neenga padinga ,0
 rajeswari rajagopalan kastam than yala manasayum kasta paduthuvanga,0
 ne  yaruku porantha payana   pona,0
 unakku venuna    nee pannittu poda podi    intha samoogam eppadi irukka vendum endru nee sollatha      ,0
 oru mayirum theriyala indha loosu koodhikku aana yellathayayum karachi kudichamari sooththa aatti aattinu badhil solludhu idhaiyellam oru mayirunnu nenachi petti yedukkaradha vittuttu ava iduppula yetti oru odhaya vitta moodittu summa iruppa dappa koodhi,0
 yena sex kaaga thirunangai ya erunthalum ok tha la,0
   night   maniku mela andha naaiga avadharam theriyama video poduriga chumma therika viduvaluga puplic la,0
 yedukurathu pitcha ithula thimuru vera ivanguluku,0
 nalla thirunangai     but intha chennai unit train la romba arajagam pandranga   nalla thirunanga ellarukkum hats off  ,0
     rupees kudutrupanga   andha thirunangai ku   ok    adha    ipdi    mmm,0
                                                                                                        potta potta potta potta potta potta potta potta potta potta potta potta potta potta potta potta potta potta potta potta potta potta potta,0
 na anga iruntha avana otha savadichi iruippa antha  ,0
 thirunangai patri pesum naaaye antha thirunangai koda padukura kevalamana eena piravi neenga than da first atha stop pannunga da porampokku ambalaingala vekkama ila road la night la neenga thana da thedi thedi poidu unga kaama pasiya thikuringa        koduthu chii solavey vaii varala neenga olunga iruga da thirunangai patri ithil comments pannnuna yallavanum thirunangai koda sex vachidu than da vanthurupinga muthevingala neenga thirunthungada first,0
 unakku venuna    nee pannittu poda podi    intha samoogam eppadi irukka vendum endru nee sollatha      ,0
 chi     ivanga mela respect suthama poiduchi    ipo lam ivangala patha irritate avudhu   ,0
 kaila porul pottu po tholla pannuna rendu sorugu sorugi vitru pakkathulaiye varamataainga   ,0
 unakku venuna    nee pannittu poda podi    intha samoogam eppadi irukka vendum endru nee sollatha      ,0
 yedukarathu picha athula gethu veraa,0
 entha matheiri  pundaikala serupala adikanum    ,0
 ore visayam pidikadhu     sabam vduvangle    ,0
 naama asingaththukku payandhu odhungi poradha ivalunga saadhagamaki than ipdi panralunga ewanavadhu   appu appinaanna mooditu powalunga  roadla ivalungala pathale bayama irukku,0
 sheet ivangala madhiri sila thirunangai alla matha thirunangai kaluku keta peru plzz ellarayum thitathinga nalavangalum irukanga,0
 indha polapukku sethudunga daa  dhu thevidiyaapasangalaa,0
 s ivagakitta thittu vaguna namaku keduthal varum nu nanachu yarum pesa materaga kasu keta kodukara ga kasu ilanu sonna ponnunu kuda pakama yelaru munadium kevalama thittitu povaga ivaga tholla thaga mudila,0
 naama kaasu poduradha modhalla niruthanum  somperinga eallaarum kaithatta aarampuchuttaanga,0
 but indha maare porakkura kolandhangala yapdi stop pandrathunu ungaluku theriyuma  i know   ungaluku therincha atha video ha podungha bro socity people konjam awareness vandhu indha maare prirakura kolandhangala stop pannatum g,0
 ithungala adakka public mariyadaya kaapatha oru sattam venum ,0
 dei iduga ena vena pantum aana buskula matum idugala vidama pana nala irukum      idu pakathula thoda vandale kayla iruka ela kaasayum na bayathula kuduthren       ,0
 epadi evalou kevalama pesuranga echi        evanga la ellam pavam sollave kududhu    oru sila thimuru pudicha thiru nangaigal epadi irupadhal irukka ellarum asingam paduranga,0
             serupala adippen aravani,0
 ethungala athey edathula nikavachi serupala aadikanum ethunga pathi peru epadi kevalama eruku,0
 ithungala serupala adichi jaila talanum   potaigala,0
 yarumay help kku varailla      thirunagai vera engiyavathu poie sakkavendithathanaa     ,0
 virupam virupam nu solriga manusan virupam yepo yepdi venunalum marum athukaga ellathaiyum matha mudiyatu    lgbtq ithu oru perumai illa oru siralivu     paru ma ne ambala pola dress panikalam hair cut panalam ambala pola oru penn ah kavithai paesalam but nee ambala pola than not a man     i think you have gender dismorphia    ,0
 nalla thirunangaigalum irukirargal athu puriyamal yaaraium kurai kooraathir  entha thirunagaigalai thittinala poothum,0
 rajeswari rajagopalan kastam than yala manasayum kasta paduthuvanga,0
 rajeswari d    true even at chennai local train    attagaasam panraanga   ,0
 superstar vijay dai arivuketta polu ithu thappu pavam da amanda na gay relationship virukkuren  ethirkkiren,0
     rupees kudutrupanga   andha thirunangai ku   ok    adha    ipdi    mmm,0
 ivanga la patha en friend inba sathishkumar ku lady getup potta mariye irukanga ,0
 policeku  summave  chenjattalaum asanthupoiduvanga,0
 nalla thirunangai     but intha chennai unit train la romba arajagam pandranga   nalla thirunanga ellarukkum hats off  ,0
 amala   etha nama yosikavae ilayae  yepudi kekuthu  ,0
 muruganantham  g nanum ungala madhiri dha nenacha bro but they are fake trans unmayana trans vera level,0
 aravaninga ethanaiyo per indha samudhaayathila evlo gowrama irukkuranga evlo saathanai pannitu    irukkanga aanal  iva avanga perave kedukkural,0
 onna senthu adichu amanathoda oda vidanum intha poriki naaigala onu rendu tha olukam matha thela thevidiyaluga tha ithunala tha inthungala naai mathri pakuranga,0
 superstar vijay dai arivuketta polu ithu thappu pavam da amanda na gay relationship virukkuren  ethirkkiren,0
 pls yarum avanagaluku money kudukadinga kai kaal vilangama irukavan kooda naal theruku poi picha edukuran evanga nama kita irukradha pudingitu poranga avanga asirvandham panradu ella naladu ella namaku bless panitu pakathu seat paisa tharalana badwords potu thitradhu    oru educated  days sambadhikuradu avanga olakama  day la sambadipanga   ,0
 aravaninga ethanaiyo per indha samudhaayathila evlo gowrama irukkuranga evlo saathanai pannitu    irukkanga aanal  iva avanga perave kedukkural,0
 ohh idhu ponna      pakka payan maari iruku,0
 good tamil channel pichchakari pachchai thayvidiyaa mundaikku pirandha   dhevudiyaa mavan dhanasekar ungomma aids vandhu pootaalamay di    ,0
   appanuku porantha eccha naaya   ni yaaruda enga nabi ya patthi pesaruku  avanga kaal tooosuku kooda ni aaka maata da  ,0
   thugala olichaathaan naadu urupadum  pesura petcha paaru  nasamapona saniyen ,0
 policeku  summave  chenjattalaum asanthupoiduvanga,0
 ivangale m    vechi sutu sakuna enavaam ,0
 oru sila thirunangaikalal anaithu thirunangaikalukum  ketta paru   avanga vaiyuthu polappuku epdi pandranga pavam   ,0
 ethungala athey edathula nikavachi serupala aadikanum ethunga pathi peru epadi kevalama eruku,0
 ne solrathu correct than avanga enna sonalum natakuma  rompa over thimurula atuthunga  enaku evanga pidikala  film la than nallavangala pakuran  unmaiyula apdila iruka maturanga  ,0
 onna senthu adichu amanathoda oda vidanum intha poriki naaigala onu rendu tha olukam matha thela thevidiyaluga tha ithunala tha inthungala naai mathri pakuranga,0
 serpala adikanum      enga ponanulm ithuka tholla thanga mudila    ,0
 ivaga ivlo cheap ah behavior panraga ,0
 oh niyum   ah   ,0
 otha thu    ennala porumaiya intha video va paakka kooda mudiyala     irritating mental    periya mairu maathiri pesuthu saniya,0
 pls yarum avanagaluku money kudukadinga kai kaal vilangama irukavan kooda naal theruku poi picha edukuran evanga nama kita irukradha pudingitu poranga avanga asirvandham panradu ella naladu ella namaku bless panitu pakathu seat paisa tharalana badwords potu thitradhu    oru educated  days sambadhikuradu avanga olakama  day la sambadipanga   ,0
 hai thirinangai saputigala neega oruu thirunangai,0
 nalla thirunangai     but intha chennai unit train la romba arajagam pandranga   nalla thirunanga ellarukkum hats off  ,0
 sornam lakshmi  nanum oru thirungai dhan marriage panni ruken  oru sila thirunangaigal romba over aaa  pannikinu  alaiuranga   ,0
 oru mayirum theriyala indha loosu koodhikku aana yellathayayum karachi kudichamari sooththa aatti aattinu badhil solludhu idhaiyellam oru mayirunnu nenachi petti yedukkaradha vittuttu ava iduppula yetti oru odhaya vitta moodittu summa iruppa dappa koodhi,0
 ithumari alungala sumava thali vekuranga        ,0
 govt evangaluku salugai thandhu endha nelaimai aiyidichi thu therikkae        seruppa vidavendiya edathula vidanum      endhamadri   lulu matra thirunangai ku yella kettaperu,0
 ivangala vetti podanum ivangala ippadiye vittomna treinla nalla padiya engaium poga mudiyathu thevdiyamundaingala kathi eduthu vailiye vettanum,0
 vera topic eh kadaikalaya  avanga soothaye en nondureenga thpu,0
 enkita     vangunanga edo thisti edukura nu eduthu thisti edutha kasu thirumbi kuduka kudadu nu sonanga ahna nanga thisti edunga nu solala purse open pana solu kasu eduthukutanga  nalla emathitanga,0
 palaniyulum  kovilukku  varum  paktharkalitam       rubai  kodu  mandirudhu  tarukiren  endru  vanki  rubayai  mendum  daramal  eamatri  vidukirarkal  evarlalukku  yarum  pavam  eandru  panam  darathukirirkal  panam  sampathilkkave  evarkal  aravani  yakirarkal,0
 entha matheiri  pundaikala serupala adikanum    ,0
 eval etho oscar award waangierukaal paa rajith peruma padurathiku   kaama thuku alaigiraa naai eval,0
 f    program dai ponuga correct ah peasuna kuda support pannalam loose maari peasura avaluku poi support panra poda neeum unnoda programum,0
 ada thevidiya mudaikala   ungaluku ulla ortumai ilaye   aravani nonsense,0
 aravaninga ethanaiyo per indha samudhaayathila evlo gowrama irukkuranga evlo saathanai pannitu    irukkanga aanal  iva avanga perave kedukkural,0
 porambokku munda thevidiya paiyyan or thevidiya munda      items,0
 hai thirinangai saputigala neega oruu thirunangai,0
 ne solrathu correct than avanga enna sonalum natakuma  rompa over thimurula atuthunga  enaku evanga pidikala  film la than nallavangala pakuran  unmaiyula apdila iruka maturanga  ,0
 paava kathaigal thangam padathutu parithavapattu kanner vitten aandavan yen ipdi vachurukannu     but itha patha erichala varuthu chai  ,0
 yedukurathu picha item nai oru manusana ipadilam kevalama pesura paru,0
 ivanga train la pandra attahasam thanga mudila  nanum face panniruken indha madhiri kasu ketu torture    railway police ku inform panunga   ,0
 yarumay help kku varailla      thirunagai vera engiyavathu poie sakkavendithathanaa     ,0
 pls yarum avanagaluku money kudukadinga kai kaal vilangama irukavan kooda naal theruku poi picha edukuran evanga nama kita irukradha pudingitu poranga avanga asirvandham panradu ella naladu ella namaku bless panitu pakathu seat paisa tharalana badwords potu thitradhu    oru educated  days sambadhikuradu avanga olakama  day la sambadipanga   ,0
                  avan oru ali pola iruku    athaan ipdie pesuran ji     vidunga,0
 ivaga ivlo cheap ah behavior panraga ,0
 wolaguthela kevalamana pirapu  kevalamana seyal ungalalam engaiyum allowd panna kooddhu,0
 naan oru murai ippadi train la pogumbhodhu ketanga change illa   solliyum torcher pannanga     en friends ratham varamaadhiry vaailayeakuthitaanunga nalladha pochi illa na indha maadhiri   dhaan ketu irukum   ,0
 indha nai ku       veara    veala     illa indha character ampalaya   pompalaya ney tereyala    taan peasuradu tappanadu nu kuda tereyama   loosu matre peasiki  irukudhu naiii naiii     ,0
 loosu mari pesura r pesuran,0
 ippdi iruntha approm eppdi intha thevadiya pasangala mathikkratham intha   pundaingala oru time busla vittu veluthu irukken ivlo per vedikkai pakringa mmm    ,0
 kadai vechu nadathura middle class people ku theriyum ivanuha paduthura paadu paavam nu ninaipom but idhunga overaaa aadum,0
 ivanga train la pandra attahasam thanga mudila  nanum face panniruken indha madhiri kasu ketu torture    railway police ku inform panunga   ,0
 venkat raman thirunangaigal samoogathin avamanam appadinu oru book irukku atha neenga padinga ,0
 ethuku lam support panni pesana waste sir  nama samugam konjam mari iruku poinnu ku naga pottu kattidu poranga  nenga nalla osupu etharainga   gopinath sir ungalukum kolanthainga irukanga nenachi pathu pesunga,0
 unnala da yalla trunagaiku ketta paru,0
 pls yarum avanagaluku money kudukadinga kai kaal vilangama irukavan kooda naal theruku poi picha edukuran evanga nama kita irukradha pudingitu poranga avanga asirvandham panradu ella naladu ella namaku bless panitu pakathu seat paisa tharalana badwords potu thitradhu    oru educated  days sambadhikuradu avanga olakama  day la sambadipanga   ,0
 ivan thirungai ila rowdy payan,0
 unakku venuna    nee pannittu poda podi    intha samoogam eppadi irukka vendum endru nee sollatha      ,0
 indha nai ku       veara    veala     illa indha character ampalaya   pompalaya ney tereyala    taan peasuradu tappanadu nu kuda tereyama   loosu matre peasiki  irukudhu naiii naiii     ,0
 unma dhaan idhunga manasatcheyey illa dhadhunga    kai kaal nalla dhaana iruku ozhache saapta enna idhungaluku kedu    ,0
 superstar vijay dai arivuketta polu ithu thappu pavam da amanda na gay relationship virukkuren  ethirkkiren,0
 thirunangai patri pesum naaaye antha thirunangai koda padukura kevalamana eena piravi neenga than da first atha stop pannunga da porampokku ambalaingala vekkama ila road la night la neenga thana da thedi thedi poidu unga kaama pasiya thikuringa        koduthu chii solavey vaii varala neenga olunga iruga da thirunangai patri ithil comments pannnuna yallavanum thirunangai koda sex vachidu than da vanthurupinga muthevingala neenga thirunthungada first,0
 ada thevidiya mudaikala   ungaluku ulla ortumai ilaye   aravani nonsense,0
 fact fact idhukalam chaiii    paavam aadhugala thittakudadhu samy kanna kuthirum vaaya kuthirumnu solli makkal muttal thanama nampitu irukaga    bus stp la idhunga tholla thaanga mudila   meratti kaasu vangudhunga jenmo    sila per alaga velaikku poi polaikuraga    sila jenmongatha ipd meratti kaasu vangi polaikudhunga    adhum pasagata tha vaai pesunga mairuga  ,0
 intha   evolo pesitu iruka   pakathu la oru block t shirt potu paiyan headset pottu mudidu ukanthurukann   unmailaye antha black t shirt potruka paiyan than   nu ninaiken       vta    antha paiyana patha than athikama kovam varuthu      ,0
 oru vengayamum puriyala enna pesurangane    ivanga girl ah boy ah atha sollunga first,0
 trichy la romba mosam indha transgenders,0
 ivaluga yella ore marri irukkaluga iclvalthan vera video la paththen,0
 yarumay help kku varailla      thirunagai vera engiyavathu poie sakkavendithathanaa     ,0
 indha nai ku       veara    veala     illa indha character ampalaya   pompalaya ney tereyala    taan peasuradu tappanadu nu kuda tereyama   loosu matre peasiki  irukudhu naiii naiii     ,0
 gaaju koodhi adhu vussu da,0
 behindwoods  leni nani mathiri alingala c mment panna vidthinga,0
 venkat raman bro  ella transgenderum picha edukurathilla  ivangala madhiri oru silaralathan motha transgenderke avamanamaguthu  picha kekurathu kooda oru thanmaiya kekanum but ivanga demand panranga kasu kammiya kodutha avangala asingama thitranga  ivangalukunu oru sangam irukula  anga poi ivanga help ketu suya thozhil seiya vendiyathu thana  ungaluku theriyathu ivangala paathale children bayapaduranga  trainla oru kozhantha munnadi avanga ammava asingama thititu poranga  thayavu senju indha madhiri aalunga mela karuna kaatathinga  thappu panna athu transgenderah irunthalum thandikka padanum  ,0
   appanuku porantha eccha naaya   ni yaaruda enga nabi ya patthi pesaruku  avanga kaal tooosuku kooda ni aaka maata da  ,0
 superstar vijay dai   ethana peru ungala samuthayathulla ethukkuranga sollu maiyuru dai punda kadavil aan pen enruthan padaithaar unnamari   tha illa thevidiya paiya,0
 bro i am boy bro transgender ra maruradhu nalla dha bro ennaku maranum nu asa illa but na marivena nu romba depression na irukku bro ennala mudiyala oru   month ve romba depression ve irukku bro plzzz bro ennaku oru solution thaga bro plzzzz     ,0
 superstar vijay dai arivuketta polu ithu thappu pavam da amanda na gay relationship virukkuren  ethirkkiren,0
 yela   maduraiyila nee ippadi  panniyirunthenna un sanga aruthuruppom,0
 good tamil channel pichchakari pachchai thayvidiyaa mundaikku pirandha   dhevudiyaa mavan dhanasekar ungomma aids vandhu pootaalamay di    ,0
 ivangale m    vechi sutu sakuna enavaam ,0
 ipdi cheap ha nadathakituthu ithala matha therunangai perum ketu pothuu vaaiya paruu pesrathu onnu puriyala but ytho asikama pesuthunu teriyuthuu pavum atha uncle,0
 oru ali ku inoru ali support ku vantaan baadu   ipdi unta pesnaa moodinu irupaada punda mavane,0
 naan oru murai ippadi train la pogumbhodhu ketanga change illa   solliyum torcher pannanga     en friends ratham varamaadhiry vaailayeakuthitaanunga nalladha pochi illa na indha maadhiri   dhaan ketu irukum   ,0
 pompala mathiri dress panu ponda movala,0
 ada thevidiya mudaikala   ungaluku ulla ortumai ilaye   aravani nonsense,0
 pls yarum avanagaluku money kudukadinga kai kaal vilangama irukavan kooda naal theruku poi picha edukuran evanga nama kita irukradha pudingitu poranga avanga asirvandham panradu ella naladu ella namaku bless panitu pakathu seat paisa tharalana badwords potu thitradhu    oru educated  days sambadhikuradu avanga olakama  day la sambadipanga   ,0
 mein ha beach la idhunga thola thangave mudiyala    respect ha kuduikka kudathu  ithungala pavame pakka koodadhu,0
 venkat raman     punda jinjuk poda vanthutan,0
 indha madhiri pesura thirunangai galai arrest pannanum,0
 seatil amarthirukiravargal oruthar kasu kooduthal     kasu kodukatha matravargalai ippadi thittuvargalam unmaya         ,0
 ohh idhu ponna      pakka payan maari iruku,0
 smart subash evangala mari alunga ulagathaya azichiruvangalae repent agunam evanga,0
 appa samy intha ombothu interview ellam upload panathiga pa chinna pasanga ellam kettupoividuvanga,0
 trichy la romba mosam indha transgenders,0
 train la irunthu pudichu thali vidanum pola iruku   ena polapu ithu ,0
 amala   etha nama yosikavae ilayae  yepudi kekuthu  ,0
 ivangala vetti podanum ivangala ippadiye vittomna treinla nalla padiya engaium poga mudiyathu thevdiyamundaingala kathi eduthu vailiye vettanum,0
 ivalukala ulla thookki pottu ladankattanum     thirunangai na nallavanganutha kelvi patrukke ipdi oru ampalaya bus stand la vachu asingapaduthuranga,0
 superstar vijay daii unna unga amma eppadi petha paiyanava ponnava silly  ,0
 ohh idhu ponna      pakka payan maari iruku,0
 trichy la romba mosam indha transgenders,0
 idhunga mari sila perala ella thirunangaikalukum ketta peru,0
 govt evangaluku salugai thandhu endha nelaimai aiyidichi thu therikkae        seruppa vidavendiya edathula vidanum      endhamadri   lulu matra thirunangai ku yella kettaperu,0
 yaa muthavi unna patha pombala mari illa ambala marium illa,0
 indha madhiri pesura thirunangai galai arrest pannanum,0
 lucky lucy apdiye atha akka kooda poai padu po    karumam pudichawane,0
 onna senthu adichu amanathoda oda vidanum intha poriki naaigala onu rendu tha olukam matha thela thevidiyaluga tha ithunala tha inthungala naai mathri pakuranga,0
 eva rajithu thunu oru nara naai kuda suthithu eruthavathana,0
 eval etho oscar award waangierukaal paa rajith peruma padurathiku   kaama thuku alaigiraa naai eval,0
 naama kaasu poduradha modhalla niruthanum  somperinga eallaarum kaithatta aarampuchuttaanga,0
 ethanai railway policeyuku vedeo vi anupi vaikavum namma nattula oru trainla kooda in tha kedu ketta naigalala nimmathiya payanam panna mudiyala antha pichai edukkum nai pesugira pecha partheengala   ulachi sapda vendiyathu thana thuppooo,0
 eva rajithu thunu oru nara naai kuda suthithu eruthavathana,0
 ithungala serupala adichi jaila talanum   potaigala,0
 rama manohar  transgender ku kooda pool irukum     athukaga avanga aamabalayaa    pool irukavan lam aambala illa bro  ,0
 dei iduga ena vena pantum aana buskula matum idugala vidama pana nala irukum      idu pakathula thoda vandale kayla iruka ela kaasayum na bayathula kuduthren       ,0
 indha madhiri pesura thirunangai galai arrest pannanum,0
 ivangala vetti podanum ivangala ippadiye vittomna treinla nalla padiya engaium poga mudiyathu thevdiyamundaingala kathi eduthu vailiye vettanum,0
 otha thu    ennala porumaiya intha video va paakka kooda mudiyala     irritating mental    periya mairu maathiri pesuthu saniya,0
 ivan thirungai ila oru jens,0
 paava kathaigal thangam padathutu parithavapattu kanner vitten aandavan yen ipdi vachurukannu     but itha patha erichala varuthu chai  ,0
 yela   maduraiyila nee ippadi  panniyirunthenna un sanga aruthuruppom,0
 trichy la romba mosam indha transgenders,0
 indha polapukku sethudunga daa  dhu thevidiyaapasangalaa,0
     rupees kudutrupanga   andha thirunangai ku   ok    adha    ipdi    mmm,0
 venkat raman bro  ella transgenderum picha edukurathilla  ivangala madhiri oru silaralathan motha transgenderke avamanamaguthu  picha kekurathu kooda oru thanmaiya kekanum but ivanga demand panranga kasu kammiya kodutha avangala asingama thitranga  ivangalukunu oru sangam irukula  anga poi ivanga help ketu suya thozhil seiya vendiyathu thana  ungaluku theriyathu ivangala paathale children bayapaduranga  trainla oru kozhantha munnadi avanga ammava asingama thititu poranga  thayavu senju indha madhiri aalunga mela karuna kaatathinga  thappu panna athu transgenderah irunthalum thandikka padanum  ,0
 hey savitha    aaa nee,0
 rajeswari rajagopalan true  bayam thaan  thatti ketta avanga asingama pannu avanga     neenga rpf call panni irukkunam,0
 aravaninga ethanaiyo per indha samudhaayathila evlo gowrama irukkuranga evlo saathanai pannitu    irukkanga aanal  iva avanga perave kedukkural,0
 signal la nikka mudiyala vathu pocket la kasu iruntha eduthutuga mudiyathu sonna sabam viduthunga   ,0
 ohh idhu ponna      pakka payan maari iruku,0
 paru oruthanukku nee ponna paiyannanu doubt vanthurum  paru,0
 kaavalthurai ivarkalidam pichai edupathal kandu kolvathillai,0
 ne  yaruku porantha payana   pona,0
 kaavalthurai ivarkalidam pichai edupathal kandu kolvathillai,0
 yedukurathu picha item nai oru manusana ipadilam kevalama pesura paru,0
 rajeswari d    true even at chennai local train    attagaasam panraanga   ,0
 tirunangai layum  ketavanga irukangala,0
 intha mari   ah tamilnadu patha serupa kaladi adinka   thividiya punda       nelam tamil pesura d munda   tamil language than d kevalam   ,0
 unma dhaan idhunga attagasam naaluku naal adhegama dhaan iruku    ,0
 thirunangai munneri varum nerathil entha oru thiru nangaiyal ketta peyar vanthu vittathu ,0
 intha mari   ah tamilnadu patha serupa kaladi adinka   thividiya punda       nelam tamil pesura d munda   tamil language than d kevalam   ,0
 good tamil channel  ada muttaa pundai mavalay tasmacla fullaa kudichchutu mattaiyaaitiyaa unakkaydhuda sunni nee oru ali  un   pundaiyai neeye thottu paaru  mappu irangidum    ,0
 yarumay help kku varailla      thirunagai vera engiyavathu poie sakkavendithathanaa     ,0
 ivunga bless pannuna nalla varuvangagradhu chumma    ,0
 thaya seythu thirunagai ga mathiri ella pannathinga,0
 night fulla mater ku alaiuradhu day fulla pichaiku alaiuradhu idhula louds paaru potta p   a   ,0
 venkat raman     punda jinjuk poda vanthutan,0
 yedukurathu pitcha ithula thimuru vera ivanguluku,0
 va d   usu vinoth,0
 venkat raman thirunangaigal samoogathin avamanam appadinu oru book irukku atha neenga padinga ,0
 rajeswari rajagopalan kastam than yala manasayum kasta paduthuvanga,0
 ithumari alungala sumava thali vekuranga        ,0
 akthar basha  dei loosu baai  suganya ombodhu pundai daa   avalai thirunangai nu sollu   illainaa ali nu sollu   ,0
 sila peruku andha gene blood la iruku  so avoid panna mudiyadhu  so yenna dhan avangala stop pannalum secret ah seivanga  its their nature ,0
 na anga iruntha avana otha savadichi iruippa antha  ,0
 ungala paavam enru support panna ippadi dha pannuvingala ungala samugam thalli vekurudhala thappe illa,0
 ithungalah thirunangaigal ala panam pidingigal chuuuuuu chiiiiiiii,0
 s ivagakitta thittu vaguna namaku keduthal varum nu nanachu yarum pesa materaga kasu keta kodukara ga kasu ilanu sonna ponnunu kuda pakama yelaru munadium kevalama thittitu povaga ivaga tholla thaga mudila,0
 pompala mathiri dress panu ponda movala,0
 ethungala athey edathula nikavachi serupala aadikanum ethunga pathi peru epadi kevalama eruku,0
 oru sila thirunangaikalal anaithu thirunangaikalukum  ketta paru   avanga vaiyuthu polappuku epdi pandranga pavam   ,0
 oru video vukay ippadeya idhunga attagasam perum attagasam,0
 mother sendimant in thirunangai fillingsa gaadi eruginga thirunangai modivshan,0
 unnala da yalla trunagaiku ketta paru,0
 f    program dai ponuga correct ah peasuna kuda support pannalam loose maari peasura avaluku poi support panra poda neeum unnoda programum,0
 ethula evara evangaluku eda othikudu vennuma      nenga first olunga iruka       ,0
 loosu mari pesura r pesuran,0
 ivaluga yella ore marri irukkaluga iclvalthan vera video la paththen,0
 indha polapukku sethudunga daa  dhu thevidiyaapasangalaa,0
 unggallukkum      thirunanggaiggalukkum      enna vithiyasam                ,0
 palaniyulum  kovilukku  varum  paktharkalitam       rubai  kodu  mandirudhu  tarukiren  endru  vanki  rubayai  mendum  daramal  eamatri  vidukirarkal  evarlalukku  yarum  pavam  eandru  panam  darathukirirkal  panam  sampathilkkave  evarkal  aravani  yakirarkal,0
 naan oru murai ippadi train la pogumbhodhu ketanga change illa   solliyum torcher pannanga     en friends ratham varamaadhiry vaailayeakuthitaanunga nalladha pochi illa na indha maadhiri   dhaan ketu irukum   ,0
 good tamil channel pichchakari pachchai thayvidiyaa mundaikku pirandha   dhevudiyaa mavan dhanasekar ungomma aids vandhu pootaalamay di    ,0
 ithu pombalaya aambalaya mental mari pesuthu komba,0
  no ariel adithal kaja kaja kujua kuja,0
 virupam virupam nu solriga manusan virupam yepo yepdi venunalum marum athukaga ellathaiyum matha mudiyatu    lgbtq ithu oru perumai illa oru siralivu     paru ma ne ambala pola dress panikalam hair cut panalam ambala pola oru penn ah kavithai paesalam but nee ambala pola than not a man     i think you have gender dismorphia    ,0
 ipdi cheap ha nadathakituthu ithala matha therunangai perum ketu pothuu vaaiya paruu pesrathu onnu puriyala but ytho asikama pesuthunu teriyuthuu pavum atha uncle,0
 hai thirinangai saputigala neega oruu thirunangai,0
 smart subash evangala mari alunga ulagathaya azichiruvangalae repent agunam evanga,0
 ethu alam rampaa over          entha naigali    adichi anapanum evargal thoulai thanka modiyala,0
 pitchakara moothevinga train la ukkara uda maatithunga parathesinga thuu  ithungaluku daily azha vendiyatha iruku,0
 ivaga ivlo cheap ah behavior panraga ,0
 dai ali mandayaa firstu nee ambalaya   pombalaya  ,0
 yarumay help kku varailla      thirunagai vera engiyavathu poie sakkavendithathanaa     ,0
 indha kandaravoligallam innum uyiroda irukkalugala yendi moodhevikala ungalukku                                                                      ,0
 ivangqla pidichu jail la podunga ayyo paavam nu paakathenga,0
 s ivagakitta thittu vaguna namaku keduthal varum nu nanachu yarum pesa materaga kasu keta kodukara ga kasu ilanu sonna ponnunu kuda pakama yelaru munadium kevalama thittitu povaga ivaga tholla thaga mudila,0
 sornam lakshmi  nanum oru thirungai dhan marriage panni ruken  oru sila thirunangaigal romba over aaa  pannikinu  alaiuranga   ,0
 oru sila thiru nangaikalal ottu moththa thiru nangaikalukumea kevalam,0
 neenga vara nanum epaditha casu  kutha avanga yanoda purse sa pudingitu oditanga,0
 palaniyulum  kovilukku  varum  paktharkalitam       rubai  kodu  mandirudhu  tarukiren  endru  vanki  rubayai  mendum  daramal  eamatri  vidukirarkal  evarlalukku  yarum  pavam  eandru  panam  darathukirirkal  panam  sampathilkkave  evarkal  aravani  yakirarkal,0
 tirunangai layum  ketavanga irukangala,0
 eva pombalayaa illa ambalayaa illa   tha ,0
 ore visayam pidikadhu     sabam vduvangle    ,0
 nalla thirunangaigalum irukirargal athu puriyamal yaaraium kurai kooraathir  entha thirunagaigalai thittinala poothum,0
 pompala mathiri dress panu ponda movala,0
 anna unga brother transgender na nenga yathupingala,0
 enkita     vangunanga edo thisti edukura nu eduthu thisti edutha kasu thirumbi kuduka kudadu nu sonanga ahna nanga thisti edunga nu solala purse open pana solu kasu eduthukutanga  nalla emathitanga,0
 rajeswari rajagopalan true  bayam thaan  thatti ketta avanga asingama pannu avanga     neenga rpf call panni irukkunam,0
 indha thevdiya tholla thanga mudila yella train laum eri eri picha edukudhunga     ,0
             serupala adippen aravani,0
